idx,sport,name_away,odd_away,odd_home,name_home,etl_dttm
386636,美國職棒,Milwaukee Brewers,1.7,1.8,Cleveland Guardians,2023-6-25 05:33:00
386638,美國職棒,Pittsburgh Pirates,2.15,1.45,Miami Marlins,2023-6-25 05:33:00
386639,美國職棒,Kansas City Royals,2.85,1.25,Tampa Bay Rays,2023-6-25 05:33:00
386635,美國職棒,Los Angeles Angels,1.5,2.05,Colorado Rockies,2023-6-25 05:33:00
386634,美國職棒,Arizona Diamondbacks,1.9,1.6,San Francisco Giants,2023-6-25 05:33:00
386643,美國職棒,Washington Nationals,2.45,1.35,San Diego Padres,2023-6-25 05:33:00
386644,美國職棒,Houston Astros,1.95,1.55,Los Angeles Dodgers,2023-6-25 05:33:00
386637,美國職棒,Minnesota Twins,1.5,2.05,Detroit Tigers,2023-6-25 12:52:00
386641,美國職棒,New York Mets,2.3,1.4,Philadelphia Phillies,2023-6-25 12:52:00
386642,美國職棒,Texas Rangers,1.85,1.65,New York Yankees,2023-6-25 12:52:00
386640,美國職棒,Oakland Athletics,3.1,1.2,Toronto Blue Jays,2023-6-25 12:52:00
386636,美國職棒,Milwaukee Brewers,1.7,1.8,Cleveland Guardians,2023-6-25 12:52:00
386638,美國職棒,Pittsburgh Pirates,2.3,1.4,Miami Marlins,2023-6-25 12:52:00
386639,美國職棒,Kansas City Royals,2.85,1.25,Tampa Bay Rays,2023-6-25 12:52:00
386635,美國職棒,Los Angeles Angels,1.45,2.15,Colorado Rockies,2023-6-25 12:52:00
386634,美國職棒,Arizona Diamondbacks,1.9,1.6,San Francisco Giants,2023-6-25 12:52:00
386643,美國職棒,Washington Nationals,2.6,1.3,San Diego Padres,2023-6-25 12:52:00
386644,美國職棒,Houston Astros,1.95,1.55,Los Angeles Dodgers,2023-6-25 12:52:00
386734,太平洋聯盟,Tohoku Rakuten Golden Eagles,2.05,1.5,Fukuoka Softbank Hawks,2023-6-26 05:34:00
386744,美國職棒,Cincinnati Reds,2.05,1.5,Baltimore Orioles,2023-6-26 05:34:00
386745,美國職棒,Milwaukee Brewers,2.3,1.4,New York Mets,2023-6-26 05:34:00
386743,美國職棒,Minnesota Twins,2.45,1.35,Atlanta Braves,2023-6-26 05:34:00
386742,美國職棒,Detroit Tigers,2.45,1.35,Texas Rangers,2023-6-26 05:34:00
386741,美國職棒,Chicago White Sox,1.95,1.55,Los Angeles Angels,2023-6-26 05:34:00
386769,美國職棒,Washington Nationals,2.85,1.25,Seattle Mariners,2023-6-26 05:34:00
386744,美國職棒,Cincinnati Reds,2.05,1.5,Baltimore Orioles,2023-6-26 12:54:00
386745,美國職棒,Milwaukee Brewers,2.15,1.45,New York Mets,2023-6-26 12:54:00
386743,美國職棒,Minnesota Twins,2.45,1.35,Atlanta Braves,2023-6-26 12:54:00
386742,美國職棒,Detroit Tigers,2.6,1.3,Texas Rangers,2023-6-26 12:54:00
386741,美國職棒,Chicago White Sox,1.95,1.55,Los Angeles Angels,2023-6-26 12:54:00
386769,美國職棒,Washington Nationals,2.85,1.25,Seattle Mariners,2023-6-26 12:54:00
386809,太平洋聯盟,Chiba Lotte Marines,1.6,1.9,Orix Buffaloes,2023-6-27 05:33:00
386810,中央聯盟,Chunichi Dragons,1.9,1.6,Hanshin Tigers,2023-6-27 05:33:00
386811,中央聯盟,Yokohama Dena Baystars,1.7,1.8,Hiroshima Toyo Carp,2023-6-27 05:33:00
386812,中央聯盟,Tokyo Yakult Swallows,2.05,1.5,Yomiuri Giants,2023-6-27 05:33:00
386813,太平洋聯盟,Hokkaido Nippon-Ham Fighters,1.85,1.65,Saitama Seibu Lions,2023-6-27 05:33:00
386816,韓國職棒,NC Dinos,1.65,1.85,Doosan Bears,2023-6-27 05:33:00
386818,韓國職棒,Samsung Lions,1.55,1.95,Lotte Giants,2023-6-27 05:33:00
386819,韓國職棒,Kiwoom Heroes,2.05,1.5,Kia Tigers,2023-6-27 05:33:00
386820,韓國職棒,KT Wiz,1.65,1.85,Hanwha Eagles,2023-6-27 05:33:00
386822,美國職棒,San Diego Padres,1.4,2.3,Pittsburgh Pirates,2023-6-27 05:33:00
386829,美國職棒,Cincinnati Reds,1.95,1.55,Baltimore Orioles,2023-6-27 05:33:00
386825,美國職棒,Miami Marlins,1.85,1.65,Boston Red Sox,2023-6-27 05:33:00
386827,美國職棒,Milwaukee Brewers,1.95,1.55,New York Mets,2023-6-27 05:33:00
386828,美國職棒,Minnesota Twins,2.05,1.5,Atlanta Braves,2023-6-27 05:33:00
386821,美國職棒,Cleveland Guardians,1.55,1.95,Kansas City Royals,2023-6-27 05:33:00
386823,美國職棒,Los Angeles Dodgers,1.2,3.1,Colorado Rockies,2023-6-27 05:33:00
386824,美國職棒,Chicago White Sox,2.45,1.35,Los Angeles Angels,2023-6-27 05:33:00
386826,美國職棒,New York Yankees,1.55,1.95,Oakland Athletics,2023-6-27 05:33:00
386830,美國職棒,Washington Nationals,2.6,1.3,Seattle Mariners,2023-6-27 05:33:00
386853,美國職棒,Tampa Bay Rays,1.85,1.65,Arizona Diamondbacks,2023-6-27 05:33:00
386822,美國職棒,San Diego Padres,1.4,2.3,Pittsburgh Pirates,2023-6-27 12:55:00
386829,美國職棒,Cincinnati Reds,1.95,1.55,Baltimore Orioles,2023-6-27 12:55:00
386825,美國職棒,Miami Marlins,1.9,1.6,Boston Red Sox,2023-6-27 12:55:00
386827,美國職棒,Milwaukee Brewers,1.9,1.6,New York Mets,2023-6-27 12:55:00
386828,美國職棒,Minnesota Twins,2.15,1.45,Atlanta Braves,2023-6-27 12:55:00
386821,美國職棒,Cleveland Guardians,1.55,1.95,Kansas City Royals,2023-6-27 12:55:00
386823,美國職棒,Los Angeles Dodgers,1.2,3.1,Colorado Rockies,2023-6-27 12:55:00
386824,美國職棒,Chicago White Sox,2.6,1.3,Los Angeles Angels,2023-6-27 12:55:00
386826,美國職棒,New York Yankees,1.5,2.05,Oakland Athletics,2023-6-27 12:55:00
386830,美國職棒,Washington Nationals,2.6,1.3,Seattle Mariners,2023-6-27 12:55:00
386853,美國職棒,Tampa Bay Rays,1.9,1.6,Arizona Diamondbacks,2023-6-27 12:55:00
386906,太平洋聯盟,Tohoku Rakuten Golden Eagles,1.9,1.6,Fukuoka Softbank Hawks,2023-6-28 05:33:00
386907,太平洋聯盟,Chiba Lotte Marines,2.15,1.45,Orix Buffaloes,2023-6-28 05:33:00
386908,中央聯盟,Chunichi Dragons,1.9,1.6,Hanshin Tigers,2023-6-28 05:33:00
386909,中央聯盟,Yokohama Dena Baystars,1.8,1.7,Hiroshima Toyo Carp,2023-6-28 05:33:00
386910,中央聯盟,Tokyo Yakult Swallows,2.3,1.4,Yomiuri Giants,2023-6-28 05:33:00
386911,太平洋聯盟,Hokkaido Nippon-Ham Fighters,1.7,1.8,Saitama Seibu Lions,2023-6-28 05:33:00
386933,韓國職棒,NC Dinos,1.4,2.3,Doosan Bears,2023-6-28 05:33:00
386934,韓國職棒,Samsung Lions,1.65,1.85,Lotte Giants,2023-6-28 05:33:00
386935,韓國職棒,Kiwoom Heroes,1.45,2.15,Kia Tigers,2023-6-28 05:33:00
386936,韓國職棒,LG Twins,1.55,1.95,SSG Landers,2023-6-28 05:33:00
386937,韓國職棒,KT Wiz,1.55,1.95,Hanwha Eagles,2023-6-28 05:33:00
386950,美國職棒,Minnesota Twins,2.15,1.45,Atlanta Braves,2023-6-28 05:33:00
386938,美國職棒,Washington Nationals,2.85,1.25,Seattle Mariners,2023-6-28 05:33:00
386939,美國職棒,San Diego Padres,1.45,2.15,Pittsburgh Pirates,2023-6-28 05:33:00
386940,美國職棒,Cincinnati Reds,2.15,1.45,Baltimore Orioles,2023-6-28 05:33:00
386941,美國職棒,Milwaukee Brewers,1.95,1.55,New York Mets,2023-6-28 05:33:00
386942,美國職棒,Houston Astros,1.75,1.75,St. Louis Cardinals,2023-6-28 05:33:00
386943,美國職棒,Philadelphia Phillies,1.65,1.85,Chicago Cubs,2023-6-28 05:33:00
386944,美國職棒,Detroit Tigers,2.45,1.35,Texas Rangers,2023-6-28 05:33:00
386945,美國職棒,Chicago White Sox,1.85,1.65,Los Angeles Angels,2023-6-28 05:33:00
386946,美國職棒,Tampa Bay Rays,1.5,2.05,Arizona Diamondbacks,2023-6-28 05:33:00
386947,美國職棒,New York Yankees,1.55,1.95,Oakland Athletics,2023-6-28 05:33:00
386950,美國職棒,Minnesota Twins,2.15,1.45,Atlanta Braves,2023-6-28 12:56:00
386938,美國職棒,Washington Nationals,2.85,1.25,Seattle Mariners,2023-6-28 12:56:00
386939,美國職棒,San Diego Padres,1.45,2.15,Pittsburgh Pirates,2023-6-28 12:56:00
386940,美國職棒,Cincinnati Reds,2.15,1.45,Baltimore Orioles,2023-6-28 12:56:00
386941,美國職棒,Milwaukee Brewers,1.95,1.55,New York Mets,2023-6-28 12:56:00
386942,美國職棒,Houston Astros,1.75,1.75,St. Louis Cardinals,2023-6-28 12:56:00
386944,美國職棒,Detroit Tigers,2.7,1.28,Texas Rangers,2023-6-28 12:56:00
386945,美國職棒,Chicago White Sox,1.9,1.6,Los Angeles Angels,2023-6-28 12:56:00
386946,美國職棒,Tampa Bay Rays,1.45,2.15,Arizona Diamondbacks,2023-6-28 12:56:00
386947,美國職棒,New York Yankees,1.5,2.05,Oakland Athletics,2023-6-28 12:56:00
387007,太平洋聯盟,Tohoku Rakuten Golden Eagles,2.15,1.45,Fukuoka Softbank Hawks,2023-6-29 05:33:00
387008,中央聯盟,Chunichi Dragons,2.3,1.4,Hanshin Tigers,2023-6-29 05:33:00
387009,中央聯盟,Yokohama Dena Baystars,1.55,1.95,Hiroshima Toyo Carp,2023-6-29 05:33:00
387030,韓國職棒,KT Wiz,1.6,1.9,Hanwha Eagles,2023-6-29 05:33:00
387031,韓國職棒,NC Dinos,1.85,1.65,Doosan Bears,2023-6-29 05:33:00
387041,韓國職棒,LG Twins,1.65,1.85,SSG Landers,2023-6-29 05:33:00
387042,韓國職棒,Samsung Lions,2.15,1.45,Lotte Giants,2023-6-29 05:33:00
387043,韓國職棒,Kiwoom Heroes,2.15,1.45,Kia Tigers,2023-6-29 05:33:00
387095,美國職棒,San Diego Padres,1.4,2.3,Pittsburgh Pirates,2023-6-29 05:33:00
387096,美國職棒,Cleveland Guardians,1.5,2.05,Kansas City Royals,2023-6-29 05:33:00
387097,美國職棒,Chicago White Sox,2.05,1.5,Los Angeles Angels,2023-6-29 05:33:00
387098,美國職棒,Miami Marlins,1.8,1.7,Boston Red Sox,2023-6-29 05:33:00
387099,美國職棒,Milwaukee Brewers,2.3,1.4,New York Mets,2023-6-29 05:33:00
387100,美國職棒,Houston Astros,1.7,1.8,St. Louis Cardinals,2023-6-29 05:33:00
387101,美國職棒,Philadelphia Phillies,1.65,1.85,Chicago Cubs,2023-6-29 05:33:00
387102,美國職棒,Los Angeles Dodgers,1.35,2.45,Colorado Rockies,2023-6-29 05:33:00
387095,美國職棒,San Diego Padres,1.4,2.3,Pittsburgh Pirates,2023-6-29 12:53:00
387096,美國職棒,Cleveland Guardians,1.45,2.15,Kansas City Royals,2023-6-29 12:53:00
387097,美國職棒,Chicago White Sox,2.05,1.5,Los Angeles Angels,2023-6-29 12:53:00
387098,美國職棒,Miami Marlins,1.85,1.65,Boston Red Sox,2023-6-29 12:53:00
387099,美國職棒,Milwaukee Brewers,2.45,1.35,New York Mets,2023-6-29 12:53:00
387100,美國職棒,Houston Astros,1.65,1.85,St. Louis Cardinals,2023-6-29 12:53:00
387101,美國職棒,Philadelphia Phillies,1.65,1.85,Chicago Cubs,2023-6-29 12:53:00
387102,美國職棒,Los Angeles Dodgers,1.3,2.6,Colorado Rockies,2023-6-29 12:53:00
387184,太平洋聯盟,Tohoku Rakuten Golden Eagles,1.7,1.8,Chiba Lotte Marines,2023-6-30 05:32:00
387185,太平洋聯盟,Orix Buffaloes,1.5,2.05,Hokkaido Nippon-Ham Fighters,2023-6-30 05:32:00
387186,太平洋聯盟,Fukuoka Softbank Hawks,1.45,2.15,Saitama Seibu Lions,2023-6-30 05:32:00
387187,中央聯盟,Hiroshima Toyo Carp,1.8,1.7,Tokyo Yakult Swallows,2023-6-30 05:32:00
387188,中央聯盟,Chunichi Dragons,2.3,1.4,Yokohama Dena Baystars,2023-6-30 05:32:00
387189,中央聯盟,Hanshin Tigers,2.15,1.45,Yomiuri Giants,2023-6-30 05:32:00
387203,韓國職棒,Kia Tigers,2.05,1.5,LG Twins,2023-6-30 05:32:00
387204,韓國職棒,Doosan Bears,1.7,1.8,Lotte Giants,2023-6-30 05:32:00
387205,韓國職棒,Hanwha Eagles,1.55,1.95,Samsung Lions,2023-6-30 05:32:00
387206,韓國職棒,NC Dinos,1.9,1.6,KT Wiz,2023-6-30 05:32:00
387207,韓國職棒,SSG Landers,1.6,1.9,Kiwoom Heroes,2023-6-30 05:32:00
387212,美國職棒,Cleveland Guardians,2.05,1.5,Chicago Cubs,2023-6-30 05:32:00
387221,美國職棒,San Diego Padres,1.55,1.95,Cincinnati Reds,2023-6-30 05:32:00
387213,美國職棒,Minnesota Twins,1.8,1.7,Baltimore Orioles,2023-6-30 05:32:00
387214,美國職棒,Milwaukee Brewers,1.55,1.95,Pittsburgh Pirates,2023-6-30 05:32:00
387215,美國職棒,Boston Red Sox,1.95,1.55,Toronto Blue Jays,2023-6-30 05:32:00
387222,美國職棒,San Francisco Giants,1.7,1.8,New York Mets,2023-6-30 05:32:00
387223,美國職棒,Houston Astros,2.15,1.45,Texas Rangers,2023-6-30 05:32:00
387224,美國職棒,Detroit Tigers,1.7,1.8,Colorado Rockies,2023-6-30 05:32:00
387225,美國職棒,Los Angeles Dodgers,1.35,2.45,Kansas City Royals,2023-6-30 05:32:00
387216,美國職棒,New York Yankees,1.8,1.7,St. Louis Cardinals,2023-6-30 05:32:00
387217,美國職棒,Arizona Diamondbacks,2.05,1.5,Los Angeles Angels,2023-6-30 05:32:00
387218,美國職棒,Tampa Bay Rays,1.6,1.9,Seattle Mariners,2023-6-30 05:32:00
387212,美國職棒,Cleveland Guardians,2.3,1.4,Chicago Cubs,2023-6-30 12:52:00
387221,美國職棒,San Diego Padres,1.55,1.95,Cincinnati Reds,2023-6-30 12:52:00
387213,美國職棒,Minnesota Twins,1.85,1.65,Baltimore Orioles,2023-6-30 12:52:00
387214,美國職棒,Milwaukee Brewers,1.55,1.95,Pittsburgh Pirates,2023-6-30 12:52:00
387215,美國職棒,Boston Red Sox,1.95,1.55,Toronto Blue Jays,2023-6-30 12:52:00
387222,美國職棒,San Francisco Giants,1.6,1.9,New York Mets,2023-6-30 12:52:00
387223,美國職棒,Houston Astros,2.15,1.45,Texas Rangers,2023-6-30 12:52:00
387224,美國職棒,Detroit Tigers,1.65,1.85,Colorado Rockies,2023-6-30 12:52:00
387225,美國職棒,Los Angeles Dodgers,1.3,2.6,Kansas City Royals,2023-6-30 12:52:00
387216,美國職棒,New York Yankees,1.75,1.75,St. Louis Cardinals,2023-6-30 12:52:00
387217,美國職棒,Arizona Diamondbacks,2.05,1.5,Los Angeles Angels,2023-6-30 12:52:00
387218,美國職棒,Tampa Bay Rays,1.55,1.95,Seattle Mariners,2023-6-30 12:52:00
387288,太平洋聯盟,Fukuoka Softbank Hawks,1.65,1.85,Saitama Seibu Lions,2023-7-1 05:31:00
387289,中央聯盟,Hiroshima Toyo Carp,1.7,1.8,Tokyo Yakult Swallows,2023-7-1 05:31:00
387291,韓國職棒,Kia Tigers,2.85,1.25,LG Twins,2023-7-1 05:31:00
387292,韓國職棒,Doosan Bears,1.6,1.9,Lotte Giants,2023-7-1 05:31:00
387293,韓國職棒,Hanwha Eagles,1.65,1.85,Samsung Lions,2023-7-1 05:31:00
387294,韓國職棒,NC Dinos,1.85,1.65,KT Wiz,2023-7-1 05:31:00
387295,韓國職棒,SSG Landers,1.55,1.95,Kiwoom Heroes,2023-7-1 05:31:00
387343,美國職棒,San Diego Padres,1.45,2.15,Cincinnati Reds,2023-7-1 05:31:00
387307,美國職棒,Boston Red Sox,2.15,1.45,Toronto Blue Jays,2023-7-1 05:31:00
387308,美國職棒,Minnesota Twins,1.95,1.55,Baltimore Orioles,2023-7-1 05:31:00
387309,美國職棒,Houston Astros,1.9,1.6,Texas Rangers,2023-7-1 05:31:00
387310,美國職棒,Milwaukee Brewers,1.5,2.05,Pittsburgh Pirates,2023-7-1 05:31:00
387312,美國職棒,Miami Marlins,2.15,1.45,Atlanta Braves,2023-7-1 05:31:00
387313,美國職棒,San Francisco Giants,1.95,1.55,New York Mets,2023-7-1 05:31:00
387314,美國職棒,Tampa Bay Rays,1.65,1.85,Seattle Mariners,2023-7-1 05:31:00
387315,美國職棒,Cleveland Guardians,1.95,1.55,Chicago Cubs,2023-7-1 05:31:00
387316,美國職棒,Arizona Diamondbacks,1.9,1.6,Los Angeles Angels,2023-7-1 05:31:00
387343,美國職棒,San Diego Padres,1.45,2.15,Cincinnati Reds,2023-7-1 12:50:00
387307,美國職棒,Boston Red Sox,2.15,1.45,Toronto Blue Jays,2023-7-1 12:50:00
387308,美國職棒,Minnesota Twins,1.95,1.55,Baltimore Orioles,2023-7-1 12:50:00
387309,美國職棒,Houston Astros,1.9,1.6,Texas Rangers,2023-7-1 12:50:00
387310,美國職棒,Milwaukee Brewers,1.5,2.05,Pittsburgh Pirates,2023-7-1 12:50:00
387312,美國職棒,Miami Marlins,2.15,1.45,Atlanta Braves,2023-7-1 12:50:00
387313,美國職棒,San Francisco Giants,1.95,1.55,New York Mets,2023-7-1 12:50:00
387314,美國職棒,Tampa Bay Rays,1.6,1.9,Seattle Mariners,2023-7-1 12:50:00
387315,美國職棒,Cleveland Guardians,2.05,1.5,Chicago Cubs,2023-7-1 12:50:00
387316,美國職棒,Arizona Diamondbacks,1.9,1.6,Los Angeles Angels,2023-7-1 12:50:00
387468,韓國職棒,Kia Tigers,1.9,1.6,LG Twins,2023-7-2 05:31:00
387469,韓國職棒,Doosan Bears,1.5,2.05,Lotte Giants,2023-7-2 05:31:00
387470,韓國職棒,Hanwha Eagles,1.65,1.85,Samsung Lions,2023-7-2 05:31:00
387471,韓國職棒,NC Dinos,1.9,1.6,KT Wiz,2023-7-2 05:31:00
387465,中央聯盟,Hiroshima Toyo Carp,1.95,1.55,Tokyo Yakult Swallows,2023-7-2 05:31:00
387482,美國職棒,Minnesota Twins,1.65,1.85,Baltimore Orioles,2023-7-2 05:31:00
387480,美國職棒,Miami Marlins,2.45,1.35,Atlanta Braves,2023-7-2 05:31:00
387481,美國職棒,Washington Nationals,2.7,1.28,Philadelphia Phillies,2023-7-2 05:31:00
387483,美國職棒,Milwaukee Brewers,1.75,1.75,Pittsburgh Pirates,2023-7-2 05:31:00
387484,美國職棒,Boston Red Sox,2.45,1.35,Toronto Blue Jays,2023-7-2 05:31:00
387485,美國職棒,Los Angeles Dodgers,1.3,2.6,Kansas City Royals,2023-7-2 05:31:00
387486,美國職棒,New York Yankees,1.65,1.85,St. Louis Cardinals,2023-7-2 05:31:00
387495,美國職棒,Cleveland Guardians,1.7,1.8,Chicago Cubs,2023-7-2 05:31:00
387487,美國職棒,Detroit Tigers,1.7,1.8,Colorado Rockies,2023-7-2 05:31:00
387488,美國職棒,Tampa Bay Rays,1.95,1.55,Seattle Mariners,2023-7-2 05:31:00
387482,美國職棒,Minnesota Twins,1.6,1.9,Baltimore Orioles,2023-7-2 12:49:00
387480,美國職棒,Miami Marlins,2.6,1.3,Atlanta Braves,2023-7-2 12:49:00
387481,美國職棒,Washington Nationals,2.7,1.28,Philadelphia Phillies,2023-7-2 12:49:00
387483,美國職棒,Milwaukee Brewers,1.75,1.75,Pittsburgh Pirates,2023-7-2 12:49:00
387484,美國職棒,Boston Red Sox,2.3,1.4,Toronto Blue Jays,2023-7-2 12:49:00
387485,美國職棒,Los Angeles Dodgers,1.3,2.6,Kansas City Royals,2023-7-2 12:49:00
387486,美國職棒,New York Yankees,1.65,1.85,St. Louis Cardinals,2023-7-2 12:49:00
387495,美國職棒,Cleveland Guardians,1.65,1.85,Chicago Cubs,2023-7-2 12:49:00
387487,美國職棒,Detroit Tigers,1.7,1.8,Colorado Rockies,2023-7-2 12:49:00
387488,美國職棒,Tampa Bay Rays,1.85,1.65,Seattle Mariners,2023-7-2 12:49:00
387555,美國職棒,Houston Astros,1.8,1.7,Texas Rangers,2023-7-3 05:32:00
387560,美國職棒,Chicago Cubs,1.8,1.7,Milwaukee Brewers,2023-7-3 05:32:00
387556,美國職棒,Cincinnati Reds,1.6,1.9,Washington Nationals,2023-7-3 05:32:00
387558,美國職棒,Baltimore Orioles,1.7,1.8,New York Yankees,2023-7-3 05:32:00
387559,美國職棒,Atlanta Braves,1.5,2.05,Cleveland Guardians,2023-7-3 05:32:00
387555,美國職棒,Houston Astros,1.85,1.65,Texas Rangers,2023-7-3 12:57:00
387560,美國職棒,Chicago Cubs,1.8,1.7,Milwaukee Brewers,2023-7-3 12:57:00
387556,美國職棒,Cincinnati Reds,1.6,1.9,Washington Nationals,2023-7-3 12:57:00
387557,美國職棒,St. Louis Cardinals,1.95,1.55,Miami Marlins,2023-7-3 12:57:00
387558,美國職棒,Baltimore Orioles,1.7,1.8,New York Yankees,2023-7-3 12:57:00
387559,美國職棒,Atlanta Braves,1.4,2.3,Cleveland Guardians,2023-7-3 12:57:00
387638,中央聯盟,Hanshin Tigers,1.85,1.65,Hiroshima Toyo Carp,2023-7-4 05:34:00
387639,太平洋聯盟,Saitama Seibu Lions,2.05,1.5,Chiba Lotte Marines,2023-7-4 05:34:00
387640,太平洋聯盟,Hokkaido Nippon-Ham Fighters,2.15,1.45,Fukuoka Softbank Hawks,2023-7-4 05:34:00
387641,太平洋聯盟,Orix Buffaloes,1.65,1.85,Tohoku Rakuten Golden Eagles,2023-7-4 05:34:00
387642,中央聯盟,Yomiuri Giants,1.65,1.85,Chunichi Dragons,2023-7-4 05:34:00
387643,中央聯盟,Tokyo Yakult Swallows,2.05,1.5,Yokohama Dena Baystars,2023-7-4 05:34:00
387644,韓國職棒,KT Wiz,2.05,1.5,LG Twins,2023-7-4 05:34:00
387645,韓國職棒,Kia Tigers,2.05,1.5,SSG Landers,2023-7-4 05:34:00
387646,韓國職棒,Doosan Bears,1.7,1.8,Samsung Lions,2023-7-4 05:34:00
387647,韓國職棒,NC Dinos,2.45,1.35,Kiwoom Heroes,2023-7-4 05:34:00
387648,韓國職棒,Lotte Giants,1.6,1.9,Hanwha Eagles,2023-7-4 05:34:00
387658,美國職棒,Baltimore Orioles,1.85,1.65,New York Yankees,2023-7-4 05:34:00
387659,美國職棒,St. Louis Cardinals,2.15,1.45,Miami Marlins,2023-7-4 05:34:00
387660,美國職棒,Kansas City Royals,2.3,1.4,Minnesota Twins,2023-7-4 05:34:00
387661,美國職棒,Philadelphia Phillies,1.95,1.55,Tampa Bay Rays,2023-7-4 05:34:00
387662,美國職棒,New York Mets,1.7,1.8,Arizona Diamondbacks,2023-7-4 05:34:00
387663,美國職棒,Chicago Cubs,1.85,1.65,Milwaukee Brewers,2023-7-4 05:34:00
387664,美國職棒,Los Angeles Angels,1.8,1.7,San Diego Padres,2023-7-4 05:34:00
387665,美國職棒,Oakland Athletics,2.3,1.4,Detroit Tigers,2023-7-4 05:34:00
387666,美國職棒,Atlanta Braves,1.65,1.85,Cleveland Guardians,2023-7-4 05:34:00
387667,美國職棒,Toronto Blue Jays,1.65,1.85,Chicago White Sox,2023-7-4 05:34:00
387683,美國職棒,Cincinnati Reds,1.6,1.9,Washington Nationals,2023-7-4 12:55:00
387658,美國職棒,Baltimore Orioles,1.9,1.6,New York Yankees,2023-7-4 12:55:00
387659,美國職棒,St. Louis Cardinals,2.3,1.4,Miami Marlins,2023-7-4 12:55:00
387660,美國職棒,Kansas City Royals,2.45,1.35,Minnesota Twins,2023-7-4 12:55:00
387661,美國職棒,Philadelphia Phillies,2.05,1.5,Tampa Bay Rays,2023-7-4 12:55:00
387662,美國職棒,New York Mets,1.7,1.8,Arizona Diamondbacks,2023-7-4 12:55:00
387663,美國職棒,Chicago Cubs,1.9,1.6,Milwaukee Brewers,2023-7-4 12:55:00
387664,美國職棒,Los Angeles Angels,1.75,1.75,San Diego Padres,2023-7-4 12:55:00
387666,美國職棒,Atlanta Braves,1.55,1.95,Cleveland Guardians,2023-7-4 12:55:00
387667,美國職棒,Toronto Blue Jays,1.6,1.9,Chicago White Sox,2023-7-4 12:55:00
387698,太平洋聯盟,Saitama Seibu Lions,2.3,1.4,Chiba Lotte Marines,2023-7-5 05:34:00
387699,太平洋聯盟,Hokkaido Nippon-Ham Fighters,2.05,1.5,Fukuoka Softbank Hawks,2023-7-5 05:34:00
387700,太平洋聯盟,Orix Buffaloes,1.5,2.05,Tohoku Rakuten Golden Eagles,2023-7-5 05:34:00
387701,中央聯盟,Yomiuri Giants,1.7,1.8,Chunichi Dragons,2023-7-5 05:34:00
387702,中央聯盟,Hanshin Tigers,1.85,1.65,Hiroshima Toyo Carp,2023-7-5 05:34:00
387703,中央聯盟,Tokyo Yakult Swallows,1.9,1.6,Yokohama Dena Baystars,2023-7-5 05:34:00
387704,韓國職棒,KT Wiz,2.05,1.5,LG Twins,2023-7-5 05:34:00
387705,韓國職棒,Kia Tigers,2.05,1.5,SSG Landers,2023-7-5 05:34:00
387706,韓國職棒,Doosan Bears,1.55,1.95,Samsung Lions,2023-7-5 05:34:00
387707,韓國職棒,NC Dinos,1.4,2.3,Kiwoom Heroes,2023-7-5 05:34:00
387708,韓國職棒,Lotte Giants,1.55,1.95,Hanwha Eagles,2023-7-5 05:34:00
387725,美國職棒,Colorado Rockies,2.6,1.3,Houston Astros,2023-7-5 05:34:00
387726,美國職棒,Cincinnati Reds,1.65,1.85,Washington Nationals,2023-7-5 05:34:00
387727,美國職棒,Atlanta Braves,1.45,2.15,Cleveland Guardians,2023-7-5 05:34:00
387728,美國職棒,Texas Rangers,1.8,1.7,Boston Red Sox,2023-7-5 05:34:00
387729,美國職棒,Kansas City Royals,2.7,1.28,Minnesota Twins,2023-7-5 05:34:00
387730,美國職棒,Chicago Cubs,1.5,2.05,Milwaukee Brewers,2023-7-5 05:34:00
387731,美國職棒,Toronto Blue Jays,1.65,1.85,Chicago White Sox,2023-7-5 05:34:00
387732,美國職棒,New York Mets,1.65,1.85,Arizona Diamondbacks,2023-7-5 05:34:00
387733,美國職棒,Pittsburgh Pirates,2.85,1.25,Los Angeles Dodgers,2023-7-5 05:34:00
387725,美國職棒,Colorado Rockies,2.7,1.28,Houston Astros,2023-7-5 12:58:00
387726,美國職棒,Cincinnati Reds,1.65,1.85,Washington Nationals,2023-7-5 12:58:00
387727,美國職棒,Atlanta Braves,1.4,2.3,Cleveland Guardians,2023-7-5 12:58:00
387728,美國職棒,Texas Rangers,1.75,1.75,Boston Red Sox,2023-7-5 12:58:00
387729,美國職棒,Kansas City Royals,2.7,1.28,Minnesota Twins,2023-7-5 12:58:00
387730,美國職棒,Chicago Cubs,1.5,2.05,Milwaukee Brewers,2023-7-5 12:58:00
387731,美國職棒,Toronto Blue Jays,1.6,1.9,Chicago White Sox,2023-7-5 12:58:00
387732,美國職棒,New York Mets,1.75,1.75,Arizona Diamondbacks,2023-7-5 12:58:00
387733,美國職棒,Pittsburgh Pirates,2.85,1.25,Los Angeles Dodgers,2023-7-5 12:58:00
387806,太平洋聯盟,Hokkaido Nippon-Ham Fighters,2.05,1.5,Fukuoka Softbank Hawks,2023-7-6 05:34:00
387807,太平洋聯盟,Orix Buffaloes,1.5,2.05,Tohoku Rakuten Golden Eagles,2023-7-6 05:34:00
387808,中央聯盟,Hanshin Tigers,1.5,2.05,Hiroshima Toyo Carp,2023-7-6 05:34:00
